     DEPTH         AC        DEN         GR
  784.1250   263.2100     2.2894    76.7683
  784.2500   265.0996     2.2797    77.7381
  784.3750   267.0570     2.2668    77.5004
  784.5000   268.6454     2.2532    76.3314
  784.6250   269.1690     2.2416    74.4869
  784.7500   268.6878     2.2348    72.4927
  784.8750   268.1386     2.2324    70.8773
  785.0000   268.2536     2.2337    69.9285
  785.1250   269.1653     2.2360    69.2461
  785.2500   270.3790     2.2363    68.1222
  785.3750   271.6178     2.2320    66.4830
  785.5000   272.8137     2.2249    65.6436
  785.6250   273.7596     2.2184    66.1616
  785.7500   274.2177     2.2160    68.0485
  785.8750   274.3461     2.2168    70.5008
  786.0000   274.6197     2.2192    72.8307
  786.1250   275.5792     2.2225    74.1865
  786.2500   276.6072     2.2272    74.7489
  786.3750   276.9395     2.2347    74.9138
  786.5000   276.2419     2.2455    74.6441
  786.6250   274.4583     2.2590    74.2074
  786.7500   271.6996     2.2735    74.9151
  786.8750   268.9592     2.2853    77.3607
  787.0000   267.6115     2.2913    79.6335
  787.1250   268.6844     2.2899    79.5515
  787.2500   270.6263     2.2836    77.9816
  787.3750   272.0653     2.2746    76.2711
  787.5000   273.4654     2.2650    74.6522
  787.6250   274.5546     2.2583    72.9709
  787.7500   273.9926     2.2560    72.4504
  787.8750   272.4495     2.2563    74.0218
  788.0000   271.5690     2.2563    75.8796
  788.1250   271.3203     2.2553    76.1665
  788.2500   271.6651     2.2539    74.6701
  788.3750   272.7512     2.2524    72.4902
  788.5000   274.6684     2.2515    70.8008
  788.6250   277.1748     2.2517    70.6394
  788.7500   278.9201     2.2520    71.7311
  788.8750   279.3372     2.2504    72.4133
  789.0000   280.4871     2.2480    71.9108
  789.1250   282.3584     2.2468    70.8283
  789.2500   283.5038     2.2475    70.4295
  789.3750   284.6953     2.2484    70.4225
  789.5000   286.4530     2.2486    69.7839
  789.6250   287.8722     2.2494    68.4484
  789.7500   288.9428     2.2508    67.3558
  789.8750   290.4424     2.2504    67.0637
  790.0000   292.6682     2.2472    67.4144
  790.1250   294.7672     2.2435    67.6064
  790.2500   295.4634     2.2434    67.1540
  790.3750   294.0508     2.2481    66.7072
  790.5000   291.0333     2.2538    67.3905
  790.6250   288.3713     2.2534    69.5924
  790.7500   287.2883     2.2453    71.5513
  790.8750   287.6678     2.2341    71.9031
  791.0000   289.5255     2.2287    71.2175
  791.1250   291.7396     2.2336    71.2948
  791.2500   292.3806     2.2480    72.6922
  791.3750   291.0795     2.2650    74.5084
  791.5000   288.9528     2.2779    76.1773
  791.6250   286.4431     2.2828    78.3201
  791.7500   284.1834     2.2810    81.0675
  791.8750   282.3540     2.2756    83.0966
  792.0000   280.3382     2.2688    82.4056
  792.1250   278.3988     2.2623    79.8120
  792.2500   277.4058     2.2567    77.3938
  792.3750   277.8489     2.2532    76.8733
  792.5000   279.6789     2.2533    77.4659
  792.6250   282.8428     2.2567    77.9454
  792.7500   285.7358     2.2595    77.0945
  792.8750   286.2135     2.2581    75.0460
  793.0000   284.2365     2.2515    72.5852
  793.1250   281.1310     2.2429    70.6976
  793.2500   277.0951     2.2354    69.2821
  793.3750   273.7701     2.2306    68.1501
  793.5000   273.3446     2.2291    67.4358
  793.6250   274.0049     2.2311    67.3986
  793.7500   273.9075     2.2357    68.0775
  793.8750   274.2792     2.2399    68.5226
  794.0000   274.8929     2.2428    68.2862
  794.1250   274.6570     2.2457    67.8285
  794.2500   274.3529     2.2481    67.7893
  794.3750   274.7860     2.2472    68.5012
  794.5000   276.5081     2.2423    69.4042
  794.6250   279.1017     2.2376    69.8148
  794.7500   281.3620     2.2372    69.4149
  794.8750   282.8202     2.2411    68.7970
  795.0000   283.7790     2.2475    69.5291
  795.1250   283.4533     2.2541    72.8564
  795.2500   282.0137     2.2583    77.7638
  795.3750   280.9644     2.2584    82.4479
  795.5000   280.7118     2.2549    85.0866
  795.6250   280.2852     2.2510    86.1263
  795.7500   280.2722     2.2490    86.3345
  795.8750   280.9878     2.2505    86.2224
  796.0000   280.7211     2.2554    86.0500
  796.1250   279.2054     2.2630    86.3144
  796.2500   278.3307     2.2713    87.6927
  796.3750   278.5310     2.2780    89.7566
  796.5000   279.2091     2.2799    91.5466
  796.6250   280.3020     2.2758    92.2359
  796.7500   281.4409     2.2682    92.2348
  796.8750   281.2098     2.2626    93.0359
  797.0000   279.3550     2.2633    95.2666
  797.1250   276.7691     2.2691    98.1949
  797.2500   274.9829     2.2743   100.7477
  797.3750   274.4817     2.2738   103.0711
  797.5000   274.5176     2.2680   104.9692
  797.6250   274.3648     2.2622   105.3555
  797.7500   274.1462     2.2598   104.2027
  797.8750   273.7430     2.2604   102.6730
  798.0000   273.4560     2.2590   101.5948
  798.1250   273.7272     2.2532   100.5441
  798.2500   274.3593     2.2458    99.2570
  798.3750   275.0654     2.2420    98.2619
  798.5000   275.7756     2.2426    97.8587
  798.6250   276.2923     2.2458    98.1630
  798.7500   276.7397     2.2494    98.3572
  798.8750   277.0049     2.2531    97.5214
  799.0000   277.2114     2.2563    95.5124
  799.1250   277.4702     2.2584    93.3218
  799.2500   276.9174     2.2599    91.9803
  799.3750   275.4542     2.2619    92.2063
  799.5000   274.1397     2.2648    93.5731
  799.6250   273.0814     2.2685    95.3302
  799.7500   272.4288     2.2734    96.7304
  799.8750   272.8382     2.2786    97.4649
  800.0000   274.2147     2.2805    97.6261
  800.1250   276.0581     2.2764    97.2996
  800.2500   278.4984     2.2675    97.2646
  800.3750   281.1707     2.2592    98.9586
  800.5000   283.4010     2.2544   101.7659
  800.6250   285.1916     2.2519   104.1401
  800.7500   286.4967     2.2491   104.6981
  800.8750   286.7582     2.2452   104.0381
  801.0000   286.4364     2.2399   103.4687
  801.1250   286.1668     2.2351   104.4384
  801.2500   285.2564     2.2327   108.1684
  801.3750   284.2330     2.2338   115.0317
  801.5000   283.9376     2.2376   121.8927
  801.6250   283.0740     2.2428   125.5789
  801.7500   281.2951     2.2491   124.7267
  801.8750   279.5095     2.2553   122.0649
  802.0000   277.2581     2.2609   119.0200
  802.1250   275.1577     2.2659   114.8504
  802.2500   274.2556     2.2700   109.7846
  802.3750   274.1255     2.2718   105.6359
  802.5000   274.1948     2.2710   103.3364
  802.6250   274.4681     2.2685   101.9955
  802.7500   274.2602     2.2652   100.2654
  802.8750   273.0282     2.2619    97.5908
  803.0000   271.6899     2.2588    95.2238
  803.1250   271.4834     2.2559    94.5176
  803.2500   271.9129     2.2532    95.3828
  803.3750   272.2304     2.2512    96.4508
  803.5000   272.4943     2.2508    96.0917
  803.6250   272.6371     2.2522    95.1020
  803.7500   272.0757     2.2551    94.5898
  803.8750   271.0551     2.2584    95.3064
  804.0000   270.4135     2.2611    96.9795
  804.1250   270.3560     2.2630    98.3571
  804.2500   270.5506     2.2654    98.7285
  804.3750   270.5429     2.2701    98.7843
  804.5000   269.8160     2.2795    99.0826
  804.6250   268.4102     2.2925    99.0856
  804.7500   266.4479     2.3055    98.7429
  804.8750   264.5837     2.3134    99.5061
  805.0000   264.2482     2.3147   101.9554
  805.1250   265.4548     2.3107   104.8510
  805.2500   266.9766     2.3039   105.8857
  805.3750   268.5537     2.2976   104.7718
  805.5000   269.8934     2.2930   102.5212
  805.6250   269.9769     2.2902   100.6094
  805.7500   269.4981     2.2889    99.3489
  805.8750   269.2513     2.2892    98.2439
  806.0000   268.5166     2.2913    97.1566
  806.1250   267.4945     2.2951    96.7276
  806.2500   267.0016     2.2996    96.5807
  806.3750   266.3774     2.3033    96.1220
  806.5000   265.4665     2.3054    95.5621
  806.6250   264.9942     2.3069    95.3562
  806.7500   264.6080     2.3085    95.2965
  806.8750   264.2334     2.3093    94.8160
  807.0000   264.4291     2.3080    94.0581
  807.1250   264.7979     2.3070    93.7131
  807.2500   265.1606     2.3097    93.7610
  807.3750   265.1644     2.3154    93.7804
  807.5000   263.9476     2.3198    93.1431
  807.6250   262.0516     2.3207    91.6674
  807.7500   261.1350     2.3203    90.6503
  807.8750   260.8021     2.3201    90.7616
  808.0000   260.4930     2.3188    91.5299
  808.1250   260.4238     2.3163    92.4995
  808.2500   260.3250     2.3145    94.4065
  808.3750   259.8610     2.3154    97.3101
  808.5000   259.3028     2.3178   100.0398
  808.6250   258.7728     2.3208   102.5583
  808.7500   258.4039     2.3246   106.8948
  808.8750   257.4131     2.3298   113.1626
  809.0000   254.8293     2.3364   117.8642
  809.1250   251.9102     2.3414   117.0438
  809.2500   250.0544     2.3407   111.2718
  809.3750   249.4647     2.3308   103.3089
  809.5000   250.0705     2.3163    96.7162
  809.6250   251.6524     2.3037    92.7518
  809.7500   253.2018     2.2986    91.5744
  809.8750   254.0302     2.2992    91.5954
  810.0000   254.7340     2.3009    91.5769
  810.1250   258.4319     2.2965    91.8552
  810.2500   265.0041     2.2859    92.9987
  810.3750   270.0401     2.2773    94.9834
  810.5000   270.8823     2.2824    98.4074
  810.6250   268.4482     2.3029   104.4739
  810.7500   261.0240     2.3329   113.3328
  810.8750   252.4015     2.3601   121.7935
  811.0000   249.6035     2.3777   127.5107
  811.1250   253.8677     2.3815   129.6628
  811.2500   259.3372     2.3749   128.5679
  811.3750   264.2670     2.3621   123.3610
  811.5000   266.6488     2.3486   113.1990
  811.6250   264.9298     2.3381   101.0586
  811.7500   260.6736     2.3315    90.5878
  811.8750   258.2957     2.3270    84.3350
  812.0000   258.8105     2.3206    81.2206
  812.1250   260.9515     2.3089    79.7363
  812.2500   263.6263     2.2919    79.1065
  812.3750   266.4826     2.2726    78.7162
  812.5000   268.6761     2.2560    77.5980
  812.6250   270.0407     2.2459    75.9959
  812.7500   270.3200     2.2447    75.9794
  812.8750   269.1087     2.2560    79.3472
  813.0000   267.3694     2.2778    83.6223
  813.1250   263.7587     2.3063    85.9974
  813.2500   256.4878     2.3337    85.0976
  813.3750   249.4760     2.3544    82.2822
  813.5000   245.3174     2.3660    78.9915
  813.6250   243.6423     2.3685    76.4071
  813.7500   245.8947     2.3620    74.8545
  813.8750   251.7395     2.3474    74.2125
  814.0000   255.3645     2.3341    74.7564
  814.1250   255.3325     2.3317    77.4946
  814.2500   252.8857     2.3464    83.1204
  814.3750   248.7627     2.3699    90.0391
  814.5000   244.3881     2.3914    96.5985
  814.6250   242.8725     2.4021   102.1054
  814.7500   243.5651     2.4059   106.7341
  814.8750   243.6010     2.4076   110.0814
  815.0000   242.9007     2.4073   111.1294
  815.1250   244.5453     2.3999   109.0414
  815.2500   247.7698     2.3808   103.0632
  815.3750   249.8696     2.3535    94.9436
  815.5000   253.1304     2.3267    87.8182
  815.6250   259.1263     2.3081    84.7182
  815.7500   264.4541     2.2969    84.8300
  815.8750   268.7902     2.2870    85.2446
  816.0000   273.8922     2.2719    83.3880
  816.1250   277.9168     2.2531    80.3291
  816.2500   279.5448     2.2369    78.6666
  816.3750   279.0774     2.2328    81.2062
  816.5000   276.0842     2.2431    86.0385
  816.6250   271.0548     2.2659    89.3644
  816.7500   265.7689     2.2947    88.4828
  816.8750   260.3743     2.3219    84.9057
  817.0000   256.9997     2.3376    80.9517
  817.1250   258.2681     2.3317    77.6476
  817.2500   262.8204     2.3058    74.7965
  817.3750   268.8408     2.2703    72.9465
  817.5000   274.2502     2.2412    72.4782
  817.6250   277.0047     2.2255    73.5175
  817.7500   276.1898     2.2269    76.4114
  817.8750   272.8438     2.2402    80.7876
  818.0000   267.8041     2.2589    85.5658
  818.1250   263.5811     2.2745    88.8621
  818.2500   261.5413     2.2839    89.7680
  818.3750   260.9608     2.2881    88.1891
  818.5000   261.0479     2.2908    85.6055
  818.6250   261.6984     2.2945    83.6038
  818.7500   261.3484     2.3011    83.2406
  818.8750   259.1435     2.3107    83.9228
  819.0000   257.2390     2.3193    84.2423
  819.1250   257.4971     2.3194    83.2289
  819.2500   258.6096     2.3107    81.6844
  819.3750   260.1225     2.2977    80.3209
  819.5000   262.4446     2.2867    79.3112
  819.6250   264.4633     2.2798    78.3141
  819.7500   264.4186     2.2770    77.9647
  819.8750   261.8042     2.2774    79.3202
  820.0000   258.5818     2.2809    81.3407
  820.1250   256.6281     2.2861    81.6766
  820.2500   256.0000     2.2881    79.8793
  820.3750   256.4476     2.2847    77.9146
  820.5000   258.5417     2.2794    77.5212
  820.6250   261.0343     2.2786    78.3559
  820.7500   261.7980     2.2826    79.4940
  820.8750   261.0435     2.2847    81.1229
  821.0000   261.2314     2.2797    83.0542
  821.1250   262.1623     2.2687    83.6525
  821.2500   262.8392     2.2563    81.8471
  821.3750   263.9244     2.2467    79.2225
  821.5000   264.8377     2.2423    77.8474
  821.6250   264.4072     2.2431    78.9766
  821.7500   263.7376     2.2475    81.5353
  821.8750   263.8569     2.2533    84.3677
  822.0000   264.1616     2.2590    86.6881
  822.1250   263.6162     2.2657    88.3905
  822.2500   260.6726     2.2782    90.2691
  822.3750   255.9289     2.3012    94.7731
  822.5000   251.2183     2.3371   104.5096
  822.6250   247.5769     2.3847   121.0264
  822.7500   244.6520     2.4325   139.5300
  822.8750   243.4588     2.4682   153.6760
  823.0000   245.5539     2.4819   158.0481
  823.1250   248.4567     2.4768   153.2820
  823.2500   249.0095     2.4583   141.6354
  823.3750   248.7836     2.4350   126.6092
  823.5000   249.7759     2.4118   110.9770
  823.6250   250.4195     2.3901    97.7539
  823.7500   248.8250     2.3717    88.3796
  823.8750   246.2271     2.3609    82.4027
  824.0000   244.7898     2.3636    79.0357
  824.1250   243.3200     2.3765    77.7020
  824.2500   240.7663     2.3945    78.7691
  824.3750   240.9675     2.4098    82.1848
  824.5000   245.4484     2.4159    86.7623
  824.6250   251.2680     2.4081    90.7165
  824.7500   256.1731     2.3887    92.5833
  824.8750   259.3178     2.3670    92.3956
  825.0000   259.2797     2.3531    90.7103
  825.1250   258.5338     2.3518    88.6897
  825.2500   258.5642     2.3609    87.0013
  825.3750   257.6610     2.3750    86.4766
  825.5000   256.2418     2.3879    86.9183
  825.6250   254.2310     2.3982    87.7835
  825.7500   249.8646     2.4042    88.4168
  825.8750   245.8184     2.4029    87.9392
  826.0000   243.9151     2.3934    86.0816
  826.1250   243.2709     2.3808    84.1740
  826.2500   244.9503     2.3702    83.6759
  826.3750   248.2127     2.3618    84.9174
  826.5000   249.5914     2.3514    87.5279
  826.6250   250.1368     2.3387    91.4838
  826.7500   251.5741     2.3284    96.4786
  826.8750   252.2278     2.3253   101.5279
  827.0000   252.0381     2.3288   106.4172
  827.1250   252.6541     2.3346   110.9268
  827.2500   252.8757     2.3410   114.3596
  827.3750   251.2082     2.3495   115.7589
  827.5000   249.1206     2.3592   114.5436
  827.6250   247.9415     2.3645   110.5186
  827.7500   247.4539     2.3598   103.4355
  827.8750   249.0284     2.3457    95.6195
  828.0000   252.5678     2.3293    90.3757
  828.1250   255.6701     2.3166    88.9871
  828.2500   257.0229     2.3100    88.9593
  828.3750   257.8353     2.3067    88.0774
  828.5000   259.1254     2.3029    86.5693
  828.6250   260.1252     2.2992    86.2803
  828.7500   260.1588     2.2979    87.2791
  828.8750   259.6771     2.3012    88.2702
  829.0000   258.7147     2.3057    88.5206
  829.1250   257.2511     2.3086    88.5359
  829.2500   256.6202     2.3098    88.7164
  829.3750   257.0197     2.3119    88.7957
  829.5000   257.1271     2.3161    88.7714
  829.6250   256.4155     2.3212    88.4252
  829.7500   254.8611     2.3269    87.1762
  829.8750   250.3569     2.3362    85.1208
  830.0000   243.5311     2.3513    83.1581
  830.1250   238.7596     2.3677    82.0381
  830.2500   238.9973     2.3703    82.3541
  830.3750   242.5972     2.3522    83.3884
  830.5000   248.1991     2.3224    84.3647
  830.6250   252.1467     2.3026    84.3670
  830.7500   253.0470     2.3010    83.8907
  830.8750   251.4192     2.3103    83.3001
  831.0000   247.9230     2.3150    82.3048
  831.1250   246.7073     2.3098    80.8821
  831.2500   250.7773     2.2983    79.6484
  831.3750   255.7031     2.2875    79.1159
  831.5000   259.0002     2.2799    79.1549
  831.6250   261.4094     2.2766    79.4704
  831.7500   262.2246     2.2772    79.3473
  831.8750   262.1041     2.2809    78.2593
  832.0000   263.1908     2.2867    76.8610
  832.1250   264.9417     2.2926    76.4385
  832.2500   266.0783     2.2962    77.2173
  832.3750   265.9366     2.2973    77.9276
  832.5000   264.0549     2.2995    77.0877
  832.6250   260.0016     2.3050    74.4608
  832.7500   255.0768     2.3121    71.8262
  832.8750   251.3841     2.3169    71.0589
  833.0000   250.3904     2.3178    72.3125
  833.1250   251.5419     2.3162    73.6872
  833.2500   253.5040     2.3144    74.2354
  833.3750   254.9076     2.3150    74.3040
  833.5000   254.9925     2.3192    74.5880
  833.6250   254.3527     2.3273    74.9759
  833.7500   254.0549     2.3367    75.1749
  833.8750   254.4589     2.3413    75.0566
  834.0000   256.3811     2.3355    74.8253
  834.1250   260.0555     2.3200    74.7285
  834.2500   263.7570     2.3027    74.7762
  834.3750   266.3332     2.2882    74.9586
  834.5000   267.8075     2.2771    76.0077
  834.6250   268.5710     2.2691    78.6897
  834.7500   269.2884     2.2659    81.8228
  834.8750   269.9621     2.2661    83.1968
  835.0000   270.1908     2.2667    82.5763
  835.1250   270.4023     2.2665    80.9378
  835.2500   270.2194     2.2686    79.9481
  835.3750   268.2537     2.2755    79.8047
  835.5000   265.3227     2.2845    80.1365
  835.6250   263.8925     2.2888    80.3122
  835.7500   264.2454     2.2848    79.1162
  835.8750   264.5524     2.2774    76.6125
  836.0000   264.7311     2.2731    74.2177
  836.1250   266.2389     2.2725    73.3356
  836.2500   268.1041     2.2701    74.0179
  836.3750   268.7657     2.2642    75.0306
  836.5000   269.6288     2.2584    75.3869
  836.6250   271.3203     2.2559    75.2332
  836.7500   271.5251     2.2560    74.5814
  836.8750   269.7151     2.2566    73.3919
  837.0000   268.4941     2.2556    72.0005
  837.1250   268.0700     2.2512    71.0545
  837.2500   267.9526     2.2443    70.9540
  837.3750   268.7890     2.2401    70.8017
  837.5000   269.3556     2.2440    70.0954
  837.6250   267.1859     2.2551    69.6951
  837.7500   263.4244     2.2671    70.4902
  837.8750   260.4043     2.2748    73.0551
  838.0000   258.7659     2.2806    77.3420
  838.1250   258.4860     2.2888    82.4736
  838.2500   259.3946     2.3002    85.6552
  838.3750   260.8915     2.3092    85.2585
  838.5000   262.2702     2.3119    82.4216
  838.6250   262.6290     2.3079    80.5906
  838.7500   262.7958     2.3025    81.2137
  838.8750   263.8051     2.3004    83.1094
  839.0000   264.9524     2.3041    84.5623
  839.1250   265.0556     2.3105    85.2167
  839.2500   264.0595     2.3158    85.1112
  839.3750   263.1187     2.3176    85.1731
  839.5000   262.4944     2.3160    86.2132
  839.6250   261.6705     2.3125    88.6007
  839.7500   260.7012     2.3096    91.1427
  839.8750   259.8895     2.3072    92.4566
  840.0000   259.3812     2.3026    92.0598
  840.1250   259.7415     2.2948    90.9858
  840.2500   261.7802     2.2864    90.0751
  840.3750   265.1022     2.2828    90.6495
  840.5000   267.8721     2.2866    92.7882
  840.6250   268.2334     2.2976    95.4896
  840.7500   266.0195     2.3111    97.7359
  840.8750   262.6675     2.3218    99.4085
  841.0000   258.2915     2.3251   100.9684
  841.1250   254.1399     2.3210   103.6045
  841.2500   253.2743     2.3115   108.5473
  841.3750   255.6422     2.2993   118.2961
  841.5000   256.9630     2.2901   133.9151
  841.6250   256.9833     2.2884   156.0050
  841.7500   256.8207     2.2943   185.4623
  841.8750   255.5945     2.3000   221.0377
  842.0000   253.8459     2.2989   263.4393
  842.1250   254.3217     2.2908   314.8708
  842.2500   257.3359     2.2810   373.6415
  842.3750   260.8095     2.2739   433.2746
  842.5000   262.5043     2.2721   480.1286
  842.6250   262.5476     2.2772   504.0461
  842.7500   261.1175     2.2890   497.5731
  842.8750   258.6525     2.3028   467.6376
  843.0000   256.5903     2.3143   422.4911
  843.1250   256.3740     2.3201   369.9417
  843.2500   256.6413     2.3220   318.4726
  843.3750   256.0370     2.3226   276.7835
  843.5000   254.9803     2.3238   262.3690
  843.6250   254.2937     2.3246   286.6531
  843.7500   253.2597     2.3228   353.0707
  843.8750   251.9910     2.3170   442.3271
  844.0000   252.4418     2.3080   531.6777
  844.1250   254.8067     2.2966   608.3139
  844.2500   256.9074     2.2843   670.2031
  844.3750   258.8460     2.2732   714.7126
  844.5000   260.8902     2.2666   732.1531
  844.6250   261.7064     2.2653   723.0743
  844.7500   261.2840     2.2677   693.6279
  844.8750   260.8203     2.2687   656.0576
  845.0000   260.5301     2.2646   622.9796
  845.1250   260.4166     2.2559   597.8757
  845.2500   260.4232     2.2480   578.0296
  845.3750   260.3858     2.2431   562.3547
  845.5000   260.9117     2.2406   555.6581
  845.6250   261.7264     2.2400   562.0371
  845.7500   261.9945     2.2434   577.8233
  845.8750   262.1085     2.2531   594.9892
  846.0000   261.9103     2.2642   605.4641
  846.1250   260.5196     2.2706   607.2922
  846.2500   259.3219     2.2680   602.3866
  846.3750   259.6316     2.2613   593.7008
  846.5000   260.3544     2.2552   579.0745
  846.6250   260.7290     2.2536   554.2806
  846.7500   261.3193     2.2549   524.1287
  846.8750   261.9210     2.2571   497.0080
  847.0000   261.8922     2.2582   475.5800
  847.1250   261.5574     2.2576   451.0746
  847.2500   261.6576     2.2553   413.6218
  847.3750   262.0622     2.2530   365.6586
  847.5000   261.9289     2.2541   317.6012
  847.6250   260.7907     2.2630   281.7246
  847.7500   259.1930     2.2789   265.4261
  847.8750   257.2917     2.2977   273.1249
  848.0000   254.6565     2.3130   304.7510
  848.1250   251.6858     2.3213   346.7999
  848.2500   249.3182     2.3223   394.3589
  848.3750   248.0285     2.3166   460.4154
  848.5000   248.1463     2.3044   569.5772
  848.6250   251.0528     2.2854   747.8358
  848.7500   256.4320     2.2649   987.2495
  848.8750   262.4473     2.2488  1250.9196
  849.0000   268.0708     2.2405  1497.2795
  849.1250   272.1837     2.2390  1696.6642
  849.2500   273.6489     2.2434  1832.3531
  849.3750   272.7983     2.2531  1881.8140
  849.5000   271.3981     2.2658  1856.3982
  849.6250   269.8474     2.2795  1766.0588
  849.7500   268.5354     2.2921  1622.8477
  849.8750   267.8539     2.3011  1448.3116
  850.0000   267.6262     2.3059  1257.2996
  850.1250   267.6941     2.3056  1064.7302
  850.2500   268.1533     2.2974   883.2110
  850.3750   269.1234     2.2790   735.9381
  850.5000   270.5075     2.2581   644.9725
  850.6250   271.8026     2.2455   615.0496
  850.7500   272.3539     2.2469   639.3266
  850.8750   272.0545     2.2546   687.0553
  851.0000   270.8470     2.2605   741.2339
  851.1250   269.0828     2.2615   791.8910
  851.2500   267.3720     2.2619   831.3666
  851.3750   265.6875     2.2660   849.5272
  851.5000   264.0812     2.2758   839.7905
  851.6250   262.8065     2.2895   808.6237
  851.7500   261.7524     2.3043   755.5228
  851.8750   260.8071     2.3164   674.0998
  852.0000   260.5247     2.3231   567.4065
  852.1250   261.4145     2.3223   449.8943
  852.2500   262.0740     2.3169   344.6616
  852.3750   261.5669     2.3092   262.6543
  852.5000   261.0964     2.3014   207.2734
  852.6250   261.1970     2.2950   169.9180
  852.7500   261.0506     2.2902   145.8010
  852.8750   261.2317     2.2864   130.7719
  853.0000   262.2750     2.2830   120.5135
  853.1250   263.0907     2.2806   114.1825
  853.2500   262.8409     2.2814   110.8345
  853.3750   261.8963     2.2851   108.3512
  853.5000   260.3863     2.2906   105.8186
  853.6250   258.7332     2.2958   103.7958
  853.7500   257.3334     2.2988   102.9557
  853.8750   256.3328     2.2977   102.6483
  854.0000   255.6910     2.2947   101.3842
  854.1250   255.2180     2.2934    99.1685
  854.2500   254.6960     2.2965    96.9549
  854.3750   254.2942     2.3007    95.7540
  854.5000   254.1543     2.3022    96.2374
  854.6250   254.2535     2.3016    97.3533
  854.7500   254.6278     2.3043    97.6293
  854.8750   255.3371     2.3146    97.7478
  855.0000   255.9168     2.3293   100.3900
  855.1250   256.4613     2.3394   107.0908
  855.2500   258.4724     2.3383   117.5239
  855.3750   261.7526     2.3286   127.0333
  855.5000   264.7374     2.3155   130.6074
  855.6250   267.7464     2.3025   124.5027
  855.7500   270.6488     2.2905   114.0677
  855.8750   271.7248     2.2813   105.6366
  856.0000   271.4057     2.2790   102.7246
  856.1250   271.0541     2.2829   102.4906
  856.2500   270.0582     2.2895   102.5142
  856.3750   268.7158     2.2942   101.9578
  856.5000   267.3621     2.2962   100.8670
  856.6250   265.5626     2.2960    99.1118
  856.7500   264.4687     2.2928    96.3847
  856.8750   264.3078     2.2877    92.7546
  857.0000   264.0343     2.2858    89.5789
  857.1250   263.7232     2.2904    87.7514
  857.2500   263.4960     2.2994    86.5047
  857.3750   262.4031     2.3075    84.7770
  857.5000   260.9014     2.3130    82.7642
  857.6250   259.9148     2.3176    81.8220
  857.7500   259.5950     2.3229    82.5723
  857.8750   259.4344     2.3279    83.6845
  858.0000   259.3588     2.3305    84.2229
  858.1250   259.3631     2.3283    84.0444
  858.2500   259.5356     2.3216    83.2715
  858.3750   260.3540     2.3128    82.0947
  858.5000   261.8601     2.3067    81.0285
  858.6250   263.5873     2.3051    80.9982
  858.7500   265.2606     2.3061    81.5220
  858.8750   266.6797     2.3059    80.5883
  859.0000   267.7418     2.3047    78.0107
  859.1250   268.6809     2.3062    76.2537
  859.2500   269.5260     2.3122    76.8225
  859.3750   269.5788     2.3215    78.8756
  859.5000   268.0084     2.3286    80.2034
  859.6250   265.8312     2.3281    80.0182
  859.7500   264.3695     2.3189    78.3157
  859.8750   263.5547     2.3082    76.2675
  860.0000   263.2735     2.3057    75.1600
  860.1250   263.8001     2.3182    75.9350
  860.2500   263.2125     2.3393    77.5236
  860.3750   260.6715     2.3561    78.6523
  860.5000   258.5321     2.3530    78.6986
  860.6250   258.6801     2.3326    78.4182
  860.7500   260.9837     2.3067    78.5846
  860.8750   264.9650     2.2898    79.5009
  861.0000   268.9436     2.2843    80.2449
  861.1250   271.1295     2.2868    79.8681
  861.2500   270.8777     2.2898    78.9254
  861.3750   269.1416     2.2893    78.6080
  861.5000   267.5638     2.2851    79.0804
  861.6250   267.8220     2.2809    79.8489
  861.7500   269.2969     2.2797    80.8697
  861.8750   270.3011     2.2825    82.2204
  862.0000   270.5084     2.2869    82.8404
  862.1250   270.3547     2.2909    82.3536
  862.2500   269.7242     2.2902    82.2233
  862.3750   269.1604     2.2825    82.9544
  862.5000   269.8314     2.2706    83.2647
  862.6250   271.7728     2.2643    81.8807
  862.7500   273.4436     2.2694    80.3089
  862.8750   273.7644     2.2843    80.1327
  863.0000   272.4288     2.2989    80.6599
  863.1250   269.6497     2.3075    80.4845
  863.2500   266.2828     2.3099    79.4967
  863.3750   264.1278     2.3082    78.7536
  863.5000   264.3023     2.3037    78.3381
  863.6250   266.4647     2.2979    77.5170
  863.7500   268.2673     2.2942    76.0412
  863.8750   268.8108     2.2937    74.3705
  864.0000   269.0235     2.2945    73.2917
  864.1250   269.1739     2.2954    72.7800
  864.2500   268.8260     2.2973    72.9462
  864.3750   268.7606     2.3007    74.2097
  864.5000   269.6066     2.3037    76.4789
  864.6250   270.4344     2.3040    78.4876
  864.7500   271.0346     2.3015    78.4962
  864.8750   272.6442     2.2975    76.4139
  865.0000   274.9750     2.2943    73.6131
  865.1250   275.9726     2.2941    71.6415
  865.2500   275.2466     2.2981    70.7519
  865.3750   273.2878     2.3069    70.2865
  865.5000   270.5562     2.3175    69.8647
  865.6250   267.6236     2.3252    70.1954
  865.7500   265.9881     2.3251    71.9458
  865.8750   265.8000     2.3183    73.9218
  866.0000   266.0113     2.3102    74.7159
  866.1250   266.1928     2.3079    74.2983
  866.2500   266.8561     2.3117    74.1578
  866.3750   267.3713     2.3173    75.0410
  866.5000   267.0541     2.3185    75.6731
  866.6250   266.7187     2.3132    75.8127
  866.7500   267.5887     2.3020    75.9940
  866.8750   269.8278     2.2910    76.4081
  867.0000   272.3068     2.2854    76.3667
  867.1250   273.4035     2.2864    74.9501
